split,original_text,original_label,paraphrased_text
train,a sharp satire of desperation and cinematic deception .,1,a biting satire of desperation and cinematic deception.
train,tsai convincingly paints a specifically urban sense of disassociation here .,1,tsai makes a persuasive case for a distinctively urban feeling of alienation here.
train,if you can swallow its absurdities and crudities lagaan really is enormously good fun .,1,"Original: The film is a fictional story set in 1893, during the late Victorian period of India’s colonial British Raj. The story revolves around a small village whose inhabitants, burdened by high taxes, find themselves in an extraordinary situation as an arrogant officer challenges them to a game of cricket as a wager to avoid the taxes."
train,an unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see .,1,"An unconventional film noir about organized crime, featuring an unusual love story."
train,"a pleasing , often-funny comedy .",1,a comedy that is both pleasing and often funny
train,[a] rare movie that makes us re-assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity .,1,[a] movie that makes us re-assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity
train,"all three actresses are simply dazzling , particularly balk , who's finally been given a part worthy of her considerable talents .",1,"all three actresses are simply dazzling, particularly balk, who's finally been given a part worthy of her considerable talents."
train,an asian neo-realist treasure .,1,an Asian gem of neo-realism.
train,plummer steals the show without resorting to camp as nicholas' wounded and wounding uncle ralph . it's a great performance and a reminder of dickens' grandeur .,1,"Plummer excels in his portrayal of Nicholas' uncle Ralph, without relying on exaggerated theatricality. His performance is a testament to Dickens' enduring greatness."
train,". . . less a story than an inexplicable nightmare , right down to the population's shrugging acceptance to each new horror .",1,"... more a nightmare than a story, all the way down to the population's shrugging acceptance to each new horror."
train,i am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray richard dawson .,1,i am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray richard dawson.
train,"a compassionate , moving portrait of an american ( and an america ) always reaching for something just outside his grasp .",1,"a compassionate, moving portrait of an american ( and an america ) always reaching for something just outside his grasp."
train,"'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia fílmica imposible de olvidar'",1,This film is a profoundly human and emotionally charged experience that is impossible to forget. The acting is superb.
train,an original little film about one young woman's education .,1,Original: a well-written and thought-provoking book about the life of a child prodigy.
